midi_filename,dataset,split,duration
World_8_-_New_Super_Mario_Bros._Wii.mid,muscore,train,99.7
See_What_Ive_Become_.mid,muscore,train,151.798
Eine_Kleine_Nachtmusik_W.I.P..mid,muscore,train,194.866
Chopin_-_Ballade_No._2_in_F_Major_Op._38.mid,muscore,train,383.008
Robin_Hood_by_Anson_Seabra.mid,muscore,train,217.998
New_Growth.mid,muscore,train,136.52
679fdc547e8dd7295c9572e7fc53f358d453bf7c.mid,muscore,train,110.499
Bioshock_Cohens_Masterpiece_Cohens_Scherzo_No._7_-_Andante_con_Passionato_-_Piano_Solo.mid,muscore,train,158.287
Marcha_de_San_Ignacio_de_Loyola_Fundador__SJ_Nemesio_Otao.mid,muscore,train,121.9
Variations_on_Brahms_Lullaby.mid,muscore,train,207.461
My_Funny_Valentine_-_Reharmonized_-_Rogers__Hart.mid,muscore,train,88.799
Kyou_no_Hi_wa_Sayounara_Farewell_for_Today.mid,muscore,train,79.274
Quiero_ser_tu_Sombra__Hector_Cuattromano_Quiero_ser_tu_sombra.mid,muscore,train,79.477
Scriabin_-_3_Morceaux_Op.45_No.1_Feuillet_dAlbum.mid,muscore,train,57.475
Thy_Loving_Kindness.mid,muscore,train,65.183
Tori_Amos-Emmanuel.mid,muscore,train,198.889
Mockingbird.mid,muscore,train,123.78
Quatre_Mains_for_solo_piano.mid,muscore,train,119.708
Orange_Your_Lie_in_April_ED2.mid,muscore,train,234.286
No.28_-_Kamado_Nezuko_no_Uta.mid,muscore,train,293.041
Boku_no_Hero_Academia_Opening_1_-_The_Day.mid,muscore,train,92.275
Menuett_in_F-Dur_Mozart_KV_2.mid,muscore,train,71.974
Halleluya.mid,muscore,train,58.5
The_Star-Spangled_Banner.mid,muscore,test,72.75
River_Flows_In_You_-_Yiruma.mid,muscore,test,166.983
Peder_B._Helland_-_O_Little_Town_of_Bethlehem.mid,muscore,test,86.975
Sonata_Moonlight.mid,muscore,train,143.316
Prelude_-_Cello_Suite_No.1_in_G_Major_BWV_1007_J.S.Bach_-_Transcribed_for_Easy_Piano.mid,muscore,train,108.408
Recall.mid,muscore,train,85.828
Latin_Prelude_in_C_minor.mid,muscore,train,165.566
Monster_Nightcore_DotEXE_Remix_-_Finished.mid,muscore,test,56.795
Doxology.mid,muscore,train,41.235
Moments.mid,muscore,train,486.19
J._P._Sweelinck_Fantasia_in_A_Phrygian.mid,muscore,train,668.729
Super_Mario_Bros_Ghost_House_Theme_Super_Mario_Maker.mid,muscore,train,82.037
Xenoblade_Chronicles_You_Will_Know_Our_Names.mid,muscore,train,250.567
Pirates_of_The_Carribean__1.mid,muscore,test,186.535
Accogli_i_nostri_doni.mid,muscore,train,147.75
Disney_Opening_Theme.mid,muscore,train,41.035
Liszt_-_Transcendental_Etude_No._2_Molto_Vivace.mid,muscore,train,113.628
Eternity_Memory_of_Lightwaves_Final_Fantasy_X-2.mid,muscore,train,146.923
The_Umbrella_Academy_Piano_Theme.mid,muscore,train,140.048
Tchaikovsky_Italian_Folk_Song_-_Op._39_No._15.mid,muscore,train,40.049
Schubert_-_Of_Foreign_Lands_and_People.mid,muscore,test,80.416
Trois_Petit_Preludes_Op._4.mid,muscore,train,144.191
Stella_del_mare.mid,muscore,train,276.617
Song_of_the_Ancients.mid,muscore,train,226.601
4_If_I_Could_Sing_a_Thousand_Melodies.mid,muscore,train,76.724
A_Gaelic_Blessing_-_Deep_Peace.mid,muscore,test,86.823
Samuel_Sim_-_The_World_Has_Left_Us_Behind.mid,muscore,train,65.816
Firth_Of_Fifth__Genesis.mid,muscore,train,601.981
Los_peces_en_el_ro (1).mid,muscore,train,78.305
King_of_my_heart.mid,muscore,train,94.986
Theishter_arr._-_Shelter_-_Porter_Robinson__Madeon.mid,muscore,train,307.393
Answers_Endwalker_Piano_Version_-_FFXIV_Endwalker.mid,muscore,train,233.418
Mutter_Rammstein.mid,muscore,train,247.153
MuseScore_Llef.mid,muscore,train,39.163
Popoli_tutti_acclamate.mid,muscore,train,92.905
CANON.mid,muscore,train,145.424
Skies_Forever_Blue__Toby_Fox__Itoki_Hana.mid,muscore,train,266.985
A_Lua_Que_Eu_Te_Dei.mid,muscore,train,107.923
Keith_and_Kristyn_Getty_-_By_Faith.mid,muscore,train,230.849
127_Tis_So_Sweet_to_Trust_in_Jesus.mid,muscore,train,153.538
Gravity_Falls_Theme_easy_piano_version.mid,muscore,train,40.462
Polovetsian_Dances.mid,muscore,train,145.924
Nanni_Nanni_En_Daivame.mid,muscore,train,72
Change_My_Heart_O_God.mid,muscore,train,146.072
TDS_Nuclear_Fallen_King_Theme.mid,muscore,train,159.483
End_Of_The_World_Sono_Chi_No_Kioku.mid,muscore,train,258.045
Chikyuugi_Saint_Seiya.mid,muscore,train,154.358
Piano_Concerto_No.21_in_C_major_K.467__Wolfgang_Amadeus_Mozart.mid,muscore,train,301.855
_Winter_Spring___ISEGYE_IDOL.mid,muscore,test,234.1
One_Love_-pf-.mid,muscore,train,122.669
Ilaiya_Nila.mid,muscore,train,134.634
Sleepy_Shores.mid,muscore,train,147.778
Succession_Suite__Nicholas_Britell.mid,muscore,train,254.973
A_virgem_mais_bela-_s_melodia_-_pronta (2).mid,muscore,train,139.731
Bo_dt_my_tri.mid,muscore,train,41.498
Bach_Allemande_BWV_813_French_Suite_II.mid,muscore,train,192.947
Winters_Tale_-_Binh-Nam_La.mid,muscore,train,334.622
Sonata_No._6Drnitz_1st_Movement_K._284.mid,muscore,train,422.916
Ave_Maria (1).mid,muscore,train,239.703
MIO_RIVER_FLOWS-IN_YOU.mid,muscore,train,172.598
Moskau.mid,muscore,train,268.091
GHS168.mid,muscore,train,47.924
Cuphead_-_Funhouse_Frazzle_-_Piano_Solo.mid,muscore,test,182.978
River_Flows_in_You_very_easy.mid,muscore,train,172.363
Danubio_azulBlue_Danube.mid,muscore,train,177.539
Assassins_Creed_IV_Black_Flag_-_Main_Theme.mid,muscore,train,109.172
Now_That_Were_Men_The_Spongebob_Movie.mid,muscore,test,57.699
Stranger_Things_-_Kids.mid,muscore,test,92
score (101).mid,muscore,train,153.589
Rachmaninoff_Piano_Concerto_2.mid,muscore,train,655.037
Psalm_61_KJV.mid,muscore,train,153.598
La_Horde_Sauvage_-_The_Wild_Horde.mid,muscore,train,152.508
Song_of_the_Ancients_Popola_-_cover.mid,muscore,train,215.889
Dragon_Roost_Island_-_The_Legend_of_Zelda_The_Wind_Waker.mscz.mid,muscore,train,132.335
The-Good-The-Bad-And-the_Ugly_guitar_-_Le_bon_la_brute_et_le_truand.mid,muscore,train,84.981
You_Have_Got_A_Friend_In_Me_Toy_Story_Main_Theme.mid,muscore,train,115.899
To_Loves_End.mid,muscore,test,88.899
Fairys_Glitter_-_Fairy_Tail_OST_Piano.mid,muscore,train,85.999
Deutsche_Nationalhymne__German_National_Anthem.mid,muscore,train,59.151
Sing_we_the_song_of_Emmanuel.mid,muscore,train,79
Keyboard_Sonata_in_D_minor_K.141_-_Domenico_Scarlatti.mid,muscore,train,241.461
Gymnopedie_No._1.mid,muscore,train,262.272
Sonata_No._12_1st_Movement_K._332.mid,muscore,train,571.855
Air_on_the_G_string_Orchestral_Suite_No._3_in_D_major_BWV_1068__Johann_Sebastian_Bach_Air.mid,muscore,train,288
Mary_Had_A_Scheming_Lamb.mid,muscore,train,157.415
Minuet_No (1).mid,muscore,train,57.056
Nocturne_Op.9_No.2_Frederic_Chopin.mid,muscore,train,162.371
This_Land_-_The_Lion_King.mscz.mid,muscore,train,182.465
101_Jesus_Never_Fails.mid,muscore,train,105.732
Fr_Elise_Piano_Cover.mid,muscore,train,125.849
Crystal_kingdom.mid,muscore,test,45.849
I_Can_Only_Imagine (1).mid,muscore,train,236.999
Jingle_Bells_Sad_Version.mid,muscore,train,99.333
Blue_Bossa_Piano_Solo_.mscz.mid,muscore,train,256.896
Twinkle_Twinkle_Eternal_Darkness.mid,muscore,train,190.08
Prelude_in_E_Flat_Major.mid,muscore,train,57.537
Fairy_Tail_Main_Theme_Song_OST.mid,muscore,train,135.999
Bach_Minuet_in_G_Major.mid,muscore,train,119.999
La_campanella_EASY_version.mid,muscore,test,39.015
Undertale_-_HotelPiano.mid,muscore,train,170.649
PUBG_main_theme.mid,muscore,train,119.499
Mario_OdysseyTheme_-_Piano_Arrangement.mid,muscore,train,114.122
My_Little_Pony_Friendship_Is_Magic_A_True_True_Friend.mid,muscore,train,204.999
Sonic_Unleashed_-_The_World_Adventure_Piano_Solo.mid,muscore,test,82.382
All_for_Joy_Galopp__Philipp_Fahrbach_Jr._arr._J._J._Freeman.mid,muscore,train,105.974
Bunny_Hug_Rag_1913.mid,muscore,train,166.476
Gunvolt_Mytyls_Theme.mid,muscore,train,63.988
Jan_A.P.__Kaczmarek_-_The_Park_On_Piano.mid,muscore,train,159.348
Kiss_The_Rain_easy.mid,muscore,train,264.735
ANIMA_SAO_Alicization_-_War_of_Underworld_Part_2_OP_Full.mid,muscore,train,287.197
Sin_ttulo-2.mid,muscore,train,119.903
Halo_Theme_for_EASY_Piano_-_Beginner_Solo.mid,muscore,train,66.396
Fall_In_You_True_Beauty_OST_Part_6.mid,muscore,test,188.849
499-Purple_Masquerade_-_Michael_Ake.mid,muscore,train,87.434
Fantasy_Costco.mid,muscore,train,40.399
Fuwa_Fuwa_Time_K-On.mid,muscore,train,74.361
Prlude_Opus_28_No._20_in_C_Minor.mid,muscore,train,120.916
Hidup_Kita_Yang_Benar.mid,muscore,train,45.034
Hay_Poder_-_Tu_Eres_Mi_Gozo.mid,muscore,test,262.4
Dragon_Ball_-_Cha_La_Head_Cha_La.mid,muscore,train,105.954
F_Major.mid,muscore,train,265.649
Undertale_-_Determination.mid,muscore,train,47.924
Eichenwalde_Trailer_Theme.mid,muscore,train,79.899
Frdric_Chopin_tude_Op._25_No._7_in_C-sharp_minor_Cello.mid,muscore,train,245.873
Super_Mario_Theme_Song.mid,muscore,train,73.139
Burger_King_Whopper_Whopper.mid,muscore,train,42.285
Julens_Halleluja_-_Cloverton.mid,muscore,train,290.213
Canon_in_D_major.mid,muscore,train,57.999
score (54).mid,muscore,train,92.499
Tong_poo_-_Solo_ver..mid,muscore,train,266.2
Ave_Maria_by_Franz_Schubert_arranged_Richard_Clayderman_for_Piano.mid,muscore,train,235.998
The_x-files_theme.mid,muscore,train,207.28
Comptine_dun_autre_t_arr._Kyle_Landry_2021.mid,muscore,train,288.134
Agents_of_S.H.I.E.L.D._Theme.mid,muscore,train,84.921
Dass_du_mich_einstimmen_lsst_in_deinen_Jubel_oh_Herr.mid,muscore,train,48
Lament_for_Owen_Roe_ONeill__Turlough_Carolan.mid,muscore,train,115.078
Lost_woods.mid,muscore,test,61.499
Be_Thou_My_Vision_harmonies.mid,muscore,train,46.378
The_Crows.mid,muscore,train,86.4
Wily_Castle_1-2_-_Mega_Man_2_Piano.mid,muscore,train,158.003
Far_longer_than_forever.mid,muscore,train,111.449
I_am_the_Strongest.mid,muscore,train,209.232
The_Sunday_Ragtimer.mid,muscore,train,131.469
Running_in_The_Rain.mid,muscore,train,115.999
In_a_Quiet_Wood__cowa.joe.mid,muscore,train,121.691
EXODUS.mid,muscore,train,179.046
__Toshio_Masuda_Piano_Arr..mid,muscore,train,116.572
Genshin_Impact_-_Inazuma_Miscellany__Yu-Peng_Chen_Genshin_Impact_2.0_Livestream_Piano_Part_1.mid,muscore,train,207.317
_______-________.mid,muscore,test,152.617
Portals_-_Avengers_Endgame.mid,muscore,train,192.584
O_God_We_Thank_Thee_for_Thy_Grace_-_psalm_tude.mid,muscore,train,173.899
Stranger_Things_theme.mid,muscore,train,53.905
pianoforte_1__yiruma_-_river_flows_in_you__gc.mid,muscore,train,135.429
The_Get-Away_1920.mid,muscore,train,127.983
Word_of_Honor_-_Opening_Theme_-__Easy_C_Major.mid,muscore,train,111.899
Buoy_Base_Galaxy_-_Super_Mario_Galaxy.mid,muscore,train,172.799
Pirates_of_the_Caribbean_-_Marry_Me_Suite_One_Day_Up_Is_Down_Drink_Up_Me_Hearties_-_Piano_Solo.mid,muscore,train,650.782
tude_Progressive_No._14_in_D_Minor_Opus_46_No._14_Heller.mid,muscore,train,112.458
_Musette_en_re_majeur_piano_facile_Bach.mid,muscore,train,74.332
Pirates_of_the_Caribbean_Dead_Men_Tell_No_Tales_-_You_Speak_of_the_Trident__Piano_Solo.mscz.mid,muscore,train,112.671
The_Four_Seasons_Basic_Piano.mid,muscore,train,239.093
Ragtime_Nightingale_1915.mscz.mid,muscore,train,214.34
Code_Lyoko_-_A_World_Without_Danger.mid,muscore,train,200.343
God_Be_With_You_till_we_meet_again.mid,muscore,train,67.799
Gymnopedie_1_-_Erik_Satie.mid,muscore,train,233.998
Bob-Omb_Battlefield_-_Super_Mario_64.mid,muscore,train,139.946
Mozart_-_Piano_Sonata_No._10_in_C_Major_K._330300h_I._Allegro_moderato_Excerpt.mid,muscore,test,98.976
Waltz_of_the_Pianist.mid,muscore,train,331.465
Rondo_op._168_no._1_by_Anton_Diabelli.mid,muscore,train,111.18
Vanilla_Waltz_-_Frank_Pape.mid,muscore,train,198.997
way_maker_.mid,muscore,train,221.944
Burgmuller_op.100_no.20_Tarantelle.mid,muscore,train,114.388
Bagatelle_LSW_6.mid,muscore,train,58.011
How_to_Train_Your_Dragon_medley.mid,muscore,train,286.936
Scherzo_in_D_major_idk_what_name_i_should_give_this_one_if_any_lol.mid,muscore,train,179.511
Callejuela_de_la_O_piano-Part.mid,muscore,train,231.52
Santo_-_Bm.mid,muscore,train,45
Were_You_There.mid,muscore,train,215.16
Spring_-easy-.mid,muscore,train,81.899
i_will_always_love_nikita.mid,muscore,train,96.705
Funeral_for_a_Friend_-_Love_Lies_Bleeding_-_Arr._Frank_Paul.mid,muscore,train,365.799
The_Only_Thing_I_Know_For_Real.mid,muscore,train,131.916
Jesus_Loves_Me_This_I_Know.mid,muscore,train,127.899
Theme_from_Rocky_Gonna_Fly_Now.mid,muscore,train,52.986
Benny_Hill_Theme_Yakety_Sax_Endless_Loop_Alto_Saxophone.mid,muscore,train,63.974
Tuileries_Dispute_dEnfants_aprs_Jeux.mid,muscore,train,50.64
The_Legend_of_Zelda_Tears_of_the_Kingdom_-_Ending.mid,muscore,train,366.534
Ludwig_van_Beethoven_Sonata_No._14_in_C-sharp_minor_Op._27_No._2_Moonlight_Sonata.mid,muscore,train,935.526
Serenade__Franz_Schubert_Srenade.mid,muscore,test,129.394
SOUVENIRS_DENFANCE_-_Richard_Clayderman.mid,muscore,train,177.216
The_Only_Thing_They_Fear_Is_You.mid,muscore,train,303.778
I_Broke_a_String_Making_This_Part.mid,muscore,train,62.464
Castelo_Forte_Ein_Feste_Burg.mid,muscore,train,46.791
Sonata_No._14_Moonlight_Sonata_Sonata_quasi_una_Fantasia_Op._27_No._2..mid,muscore,train,275.798
Church_On_Fire_-_Hillsong.mid,muscore,train,51.75
T_Chorando_Por_Qu.mid,muscore,train,234
Angels_we_have_heard_on_high__Arr._Jeff_Holmes.mid,muscore,train,111.899
LIVE_AUDIO_Spring_from_Four_Seasons_Op._3_-_Elijah_Hemingway.mid,muscore,train,83.773
Every_Single_Chord_Type.mid,muscore,train,71.999
Mabe_Village.mid,muscore,train,75.999
I_cieli_narrano__Marco_Frisina.mid,muscore,train,126
Finding_Home_-_Brian_Crain.mid,muscore,train,216.498
Etude_Progressive_No._23_in_D_Minor_Opus_46_No._23_Heller.mid,muscore,train,66.054
Its_Ladybug_Miraculous_Tales_of_Ladybug_and_Cat_Noir_High_version.mid,muscore,test,111.901
Danza_del_Hada_De_Azcar.mid,muscore,train,103.974
The_Spring_Rag.mid,muscore,train,76.897
COULEUR_TENDRESSE_-_Richard_Clayderman.mid,muscore,test,218.072
The_Hand_That_Gives_The_Rose_Ravanas_Theme.mid,muscore,train,133.461
We_were_angels_Dragon_ball_z_Ending.mid,muscore,train,225.313
Air_on_the_G_string__Johann_Sebastian_Bach_Lead_sheet_.mid,muscore,test,162.254
Pirates_of_the_Caribbean_Theme_-_Hans_Zimmer.mid,muscore,train,65.179
Do_Re_Mi.mid,muscore,train,66
Main_Theme__C.mid,muscore,train,196.291
Lion_King_Medley.mid,muscore,train,247.365
Luigis_Mansion_Main_Theme_Medley.mid,muscore,train,212.995
JW_-_Sing_Out_Joyfully_to_Jehovah_-_Song_54_-_This_Is_the_Way.mid,muscore,train,128
Alan_Walker_-_Alone_Piano.mid,muscore,train,153.793
Caruso__Cover_By_Giovanni_Marradi.mid,muscore,train,173.221
JW_-_Sing_Out_Joyfully_to_Jehovah_-_Song_76_-_How_Does_It_Make_You_Feel.mid,muscore,train,167.767
Berserk_-_Guts.mid,muscore,train,195.429
Eclipsas_Theme_Star_vs._the_Forces_of_Evil.mid,muscore,train,65.136
Psalm_62_my_soul_finds_rest__Aaron_Keyes_My_Soul_Finds_Rest.mid,muscore,train,155.132
Imprisonment_of_the_Fly.mid,muscore,train,78.91
Life.mid,muscore,train,94.386
Press_Start_.mid,muscore,test,211.574
Gigue.mid,muscore,train,74.433
Turn_Your_Eyes_Upon_Jesus.mid,muscore,train,214.499
Wont_You_Be_My_Neighbor.mid,muscore,train,186.599
The_Seasons_Op._37a_February_Carnival.mid,muscore,train,182
Fugue_No.1.mid,muscore,train,60.717
Arabesque.mid,muscore,train,51.162
BWV_997.mid,muscore,train,110.474
Franz_Schubert_La_truite.mid,muscore,train,65.691
1er_Prlude_-_Bruyres.mid,muscore,train,91.714
153_How_Firm_a_Foundation.mid,muscore,train,158.333
Kujikesou_ni_Naru_Watashi_wo_Sasaete_Kudasai_-_Shigatsu_wa_Kimi_no_Uso_OST_Piano_Sheets.mid,muscore,train,124.798
12_Days_of_Christmas_-_easy_piano_G_maj.mid,muscore,train,61.399
Em_teus_braos.mid,muscore,train,231.125
The_Skaters_Waltz.mid,muscore,train,395.999
1._INFIAMMATA_DAMORE_PER_IL_CUORE_DI_CRISTO.mid,muscore,train,94.813
Eu_vejo_a_Gloria_-_Praise_team.mid,muscore,train,177.6
Shostakovich_string_quartet_no_8_solo_piano.mid,muscore,test,172
Die_Mittsommernacht-Fantasie__Yu-Peng_Chen.mid,muscore,train,229.94
The_Name_of_Life.mid,muscore,train,114.318
Minuet_in_G (1).mid,muscore,train,106.638
How_can_i_repay_the_lord.mid,muscore,train,173.849
Impromptu_Op._5.mid,muscore,train,144.784
Urbosas_Theme_-_Breath_of_the_Wild_Piano_Solo.mid,muscore,test,71.499
Secret_Base__Kimi_ga_Kureta_Mono.mid,muscore,train,429.478
98._Dont_Throw_Out_My_Legos.mid,muscore,train,236.842
Light_Of_The_Seven_Advanced_Piano_Solo.mid,muscore,train,513.706
Liszt_Grandes_tudes_de_Paganini_in_A_Minor_Theme_and_Variations_S._141_No._6.mid,muscore,test,263.48
School_-_Supertramp.mid,muscore,test,321.6
StillJapanese_version_for_beginners_-_Reuben_Morgan.mid,muscore,train,260.8
Legend_of_Zelda_Main_Theme_Score.mid,muscore,train,71.919
Fairy_Tail_Theme_Slow.mid,muscore,train,139.967
Volcano_Theme.mid,muscore,train,87.771
Frdric_Chopin_-_Nocturne_n20_posthume_en_Do_dise_mineur_Rminiscence.mid,muscore,train,277.685
207_Only_a_Sinner.mid,muscore,test,153.538
Remember_-_Yiruma.mid,muscore,train,210.07
Falling_Slowly.mid,muscore,train,145.222
Title_Screen_-_Wii_Play.mid,muscore,train,109.485
October_Autumn_Song_from_Tchaikovskys_The_Seasons.mid,muscore,train,178.167
Air_on_the_G_string_from_Orchestral_Suite_No_3_in_D_major.mid,muscore,train,253.937
TE_AGRADEO_MEU_SENHOR.mid,muscore,train,42.809
Good_Egg_Galaxy_-_Super_Mario_Galaxy.mid,muscore,train,160.484
Caf__Nintendo_Switch_Sports.mid,muscore,train,62.369
All_the_things_you_are (1).mid,muscore,train,71.799
Here_i_am_to_worship.mid,muscore,train,93.519
Wo_Yao_Ai_Mu_Ni__I_Adore_You.mid,muscore,train,47.899
River_flows_in_you_easy_arrangement.mid,muscore,train,207.898
Even_If_Mercy_Me.mid,muscore,train,134.924
Noctunre_in_E_major.mid,muscore,train,117.899
Yoko_Kanno_-_Piano_Black.mid,muscore,train,190.424
Allgro_-_Emmit_Fenn__Emmit_Fenn_in_Bbm.mid,muscore,train,103.529
FIG_LEAF.mid,muscore,train,196.982
Sunrise__The_Breakfast_Song_Vocals_by_Aoi_Teshima__Satoshi_Takebe_Solo_Piano.mid,muscore,train,179.236
Danzas_Espaolas_No._5_Andaluza_-_Enrique_Granados.mid,muscore,train,247.077
Franois_Couperin_-_Les_barricades_mystrieuses.mid,muscore,train,143.511
Tennessee_-_Hans_Zimmer__Piano_Solo.mid,muscore,train,197.849
American_Beauty_Rag.mid,muscore,train,213.919
The_Impossible_Dream_transcripcin_Emilio_Bueno.mid,muscore,train,158.932
Dancing_Line_-_The_End.mid,muscore,train,111.68
Domenico_Scarlatti_-_Sonata_in_F-minor_K._239.mid,muscore,train,199.994
Escapism.mid,muscore,train,72
Whole_Tone__A_Study.mid,muscore,train,124.747
Fire_Emblem_Dont_Speak_Her_Name.mid,muscore,train,235.592
Pick_Yourself_Up_Lead_sheet_with_lyrics_.mid,muscore,train,72
Prelude_no._1 (1).mid,muscore,train,56.087
InterStorm__TerronicPianist.mid,muscore,train,197.999
JW_-_Sing_Out_Joyfully_to_Jehovah_-_Song_144_-_Keep_Your_Eyes_on_the_Prize.mid,muscore,train,109.664
Groer_Gott_wir_loben_dich__Misc_Traditional_Groer_Gott_wir_loben_dich.mid,muscore,train,121.476
_-.mid,muscore,train,151.974
Overwatch_-_Main_Screen__Victory_Themeby_Taioo.mid,muscore,train,88.398
83._Zero.mid,muscore,train,211.361
Hollow_Knight_-_Fungal_Wastes.mid,muscore,train,171.272
JW_-_Sing_Out_Joyfully_to_Jehovah_-_Song_34_-_Walking_in_Integrity.mid,muscore,train,154.286
Impromptu_.mid,muscore,train,191.739
Fugue_in_e_minor.mid,muscore,train,97.433
By_Your_Side..mid,muscore,train,174.545
The_Good_The_Bad_and_The_Ugly_Theme.mid,muscore,test,156.789
Dream_-_Mask.mid,muscore,train,166.753
Grogg_Mayles.mid,muscore,train,101.087
Prelude_in_A_Minor.mid,muscore,train,148.997
Neverending_Story.mid,muscore,train,209.999
score (121).mid,muscore,train,184.996
 (23).mid,muscore,train,51.899
Mystery.mid,muscore,train,81.286
SCALES_AND_ARPEGGIOS_The_Aristocrats.mid,muscore,train,111.457
Ser_porque_te_amo.mid,muscore,train,112
VOYAGE_A_VENICE_-_Richard_Clayderman.mid,muscore,train,173.907
Theme_From_Jurassic_Park__John_Williams_Piano.mid,muscore,train,114.573
_-_Joy_of_Destiny.mid,muscore,train,93.335
Goodbye_Moonmen_Rick_and_Morty.mid,muscore,train,134.116
Lyra_-_SteinsGate_0_.mscz.mid,muscore,train,131.2
Ave_verum_corpus_-_Anonymous_Gregorian_chant.mid,muscore,train,65.499
_Albinoni_Adagio_in_G_Minor_for_Piano_2.mid,muscore,train,211.424
Angel_Eyes.mid,muscore,train,65.899
Fatto_per_la_Notte_di_Natale.mid,muscore,train,190.796
JPCC_Worship_-_Karna_Salib-Mu.mid,muscore,train,329.37
Para_Elisa_-_Original_-_Beethoven.mid,muscore,train,211.696
In_Furore_Iustissimae_Irae_-_Antonio_Vivaldi.mid,muscore,train,231.37
Hy_Ngi_Khen_2_-_Cng_em_Tin_Mng.mid,muscore,train,40.803
Attack_On_Titan_Theme_Guren_No_Yumiya.mid,muscore,train,189.13
Nocturne_Opus_32_No._1_in_B_Major.mid,muscore,test,237.569
Etude_in_C_major_La_Candeur__Op.100_No._1_Burgmuller.mid,muscore,train,59.92
Moszkowski_-_tincelles_Op.36_No.6.mid,muscore,train,153.648
Minecraft_Theme.mid,muscore,train,111.924
Beethoven_s_Fifth_for_easy_piano.mid,muscore,train,42.487
Rachmaninoff_-_Moment_Musical_No_5_in_Db_Major.mid,muscore,train,229.725
Nocturne_N.9_-_Night_Walk.mid,muscore,train,146.849
Prelude_and_Fugue_in_Opus_73.mid,muscore,train,214.818
Nassam_alayna__Fairuz_Nassam.mid,muscore,train,71.899
The_Legend_of_Zelda_Main_Theme_In_Bass_Clef.mid,muscore,train,92.34
Kimi_no_Suizou_wo_Tabetai_ED__sumika_-_Shunkashuutou__Haru_Natsu_Aki_Fuyu.mid,muscore,train,268.86
Jesus_Joy_of_Mans_Desiring_-_Bach.mid,muscore,train,159.066
Beethoven_Sonatina_in_F_Anh._5_No._2.mid,muscore,train,263.891
Taking_a_Breath_by_the_Poolside_-_Super_Mario_Odyssey.mid,muscore,train,291.227
Valse_aux_chiquiers.mid,muscore,train,208.997
Chopin_Prelude_Op._28_No._20.mid,muscore,train,78
Nocturne_Op_9_No2_simplified.mid,muscore,train,133.01
score (23).mid,muscore,train,173.999
Higher_Love_-_KYGO_x_Whitney_Houston_Piano_Arrangement.mid,muscore,train,228.462
Bang_Bang_by_Jessie_J_Piano.mid,muscore,train,195.999
___Ghost_In_A_Flower.mid,muscore,train,237.333
The_Godfather (2).mid,muscore,train,114.599
Twelve_Days_Of_Christmas.mid,muscore,train,222.826
Je_Te_Veux_-_Erik_Satie.mid,muscore,test,299.62
Over_the_Garden_Wall_-_Into_the_Unknown_End_credits_Piano.mid,muscore,train,104.528
Song_On_The_Beach_From_the_movie_Her.mid,muscore,train,166.848
In_Christ_Alone--cello_unaccompanied.mid,muscore,train,50.924
To_Catch_a_Dream_-_Martha_Mier.mid,muscore,train,75.815
Yeshuve_Rakshadaayaka.mid,muscore,train,120.75
Twinkle_twinkle_little_star_sad_version.mid,muscore,train,75
Can-Can.mid,muscore,train,83.291
Rondeau__Les_Barricades_Mystrieuses.mid,muscore,train,147.181
Contention_-_Final_Fantasy_XIV_Heavensward_.mid,muscore,train,143.283
Symphaty__-_Rare_Bird.mid,muscore,train,159
West_Side_Story.mid,muscore,train,194.743
Yiruma_-_Room_With_a_View_Sheets_in_the_comments.mid,muscore,test,208.103
Battle_Belongs__Phil_Wickham_and_Brian_Johnson_Battle_Belongs.mid,muscore,train,274.074
Dispossession_Piano_Ver.mid,muscore,train,179.076
tude_S._1413_in_G_Minor_La_Campanella__Liszt.mid,muscore,train,249.876
Prelude_No._10_Op._24.mid,muscore,train,88.421
Stars_and_Stripes_Forever_-_Piano_Solo.mid,muscore,train,244.605
Waltz_No._3_In_E_Minor.mid,muscore,train,143.35
Midnas_Lament_Twilight_Symphony_edit_10172017.mid,muscore,train,238.503
129_Rock_of_Ages.mid,muscore,train,76.163
Fugue_No._1_BWV_870_in_C_Major.mid,muscore,train,103.749
Test_DriveRomantic_Flight_-_How_to_Train_Your_Dragon.mid,muscore,train,252.544
What_A_Beautiful_Name_Combo_Bflat.mid,muscore,train,176
Pachabels_Cannon_in_D_Major.mid,muscore,train,110.973
Debussy_-_Images_Reflets_dans_leau.mid,muscore,train,263.614
Bach_Minuet_in_G_Major_BWV_Anh._114.mid,muscore,train,91.427
Door_uw_genade_Vader_-_Gerrit_Gustafson.mid,muscore,train,122.727
River_Flow_In_You__Easy_version.mid,muscore,train,170
Fallout_4_-_Main_Theme.mid,muscore,train,80.899
-Omnilovania_2_-.mid,muscore,train,359.238
Sem_ttulo-2 (1).mid,muscore,train,63.085
Rondeau.mid,muscore,train,104.974
Beethoven__Piano_Sonata_No._14__Moonlight.mid,muscore,test,817.317
Nocturne_of_Ice_-_Stardew_Valley.mid,muscore,train,164.749
Sonata_k159_SCARLATTI.mid,muscore,train,117.181
Down_At_The_Cross.mid,muscore,train,135.899
Invention_BWV_772_in_C_Major.mid,muscore,train,81.229
YELLOW_piano_arrangement.mid,muscore,train,174.908
Westworld_-_Trompe-lOeil.mid,muscore,train,39.811
River_Flows_in_You__Yiruma.mid,muscore,test,172.601
No.54.mid,muscore,train,297.848
